"count";"username";"datetime";"text"
"3732";"z_aryan_mehr";"19:41:35 20-12-2020";"@avinavan_"
"3733";"yeganeh.sirvani";"19:41:40 20-12-2020";"@ali_arian2006"
"3734";"z_aryan_mehr";"19:41:43 20-12-2020";"@aria_andia_fereshte"
"3735";"yeganeh.sirvani";"19:41:47 20-12-2020";"@h_r_y_2020"
"3736";"yeganeh.sirvani";"19:41:52 20-12-2020";"@pesaram_hesam87"
"3737";"ssaheel.s";"19:41:52 20-12-2020";"ما قدردان زحمتای شما هستیم 👏"
"3738";"z_aryan_mehr";"19:41:54 20-12-2020";"@ayli.n_1399"
"3739";"yeganeh.sirvani";"19:41:58 20-12-2020";"@mahlin.m.9090"
"3740";"yeganeh.sirvani";"19:42:05 20-12-2020";"@armiti_arian"
"3741";"z_aryan_mehr";"19:42:07 20-12-2020";"@masi_banoo1390"
"3742";"elnaz_abshari";"19:42:13 20-12-2020";"@mohammad_saedirad مرسي عزيزم🙏🏼"
"3743";"z_aryan_mehr";"19:42:18 20-12-2020";"@servin.artan"
"3744";"elnaz_abshari";"19:42:20 20-12-2020";"@elmira_abshari فداتم كه😍🌺"
"3745";"z_aryan_mehr";"19:42:28 20-12-2020";"@shir.in204"
"3746";"z_aryan_mehr";"19:42:40 20-12-2020";"@sama_shomali___"
"3747";"z_aryan_mehr";"19:42:45 20-12-2020";"@dokhtaram_dian_90"
"3748";"z_aryan_mehr";"19:43:04 20-12-2020";"@donia_m_h_2012"
"3749";"z_aryan_mehr";"19:43:13 20-12-2020";"@dana_farvardin"
"3750";"z_aryan_mehr";"19:43:19 20-12-2020";"@forbiden____love63"
"3751";"z_aryan_mehr";"19:43:26 20-12-2020";"@fateme_shirzadi69"
"3752";"z_aryan_mehr";"19:43:34 20-12-2020";"@fateme.j89"
"3753";"z_aryan_mehr";"19:43:43 20-12-2020";"@fa_ti_fa_him_65"
"3754";"z_aryan_mehr";"19:44:02 20-12-2020";"@homa_m1982"
"3755";"z_aryan_mehr";"19:44:11 20-12-2020";"@media.hossein98"
"3756";"z_aryan_mehr";"19:44:22 20-12-2020";"@leilaaa____mm__ss"
"3757";"z_aryan_mehr";"19:44:30 20-12-2020";"@lili__banoam__96"
"3758";"z_aryan_mehr";"19:44:37 20-12-2020";"@leila_b_6294"
"3759";"z_aryan_mehr";"19:44:53 20-12-2020";"@l.mehrsa1389"
"3760";"z_aryan_mehr";"19:45:17 20-12-2020";"@mary2020ry"
"3761";"clip_torki98";"19:45:27 20-12-2020";"درودهای خدا بر تو پرستار که هستی ناجی و دلسوز بیمار ادامه می‌دهی راه کسی را که هست الگوی صبر و عشق و ایثار. روز پرستار وشب بلدا تبریک"
"3762";"z_aryan_mehr";"19:45:28 20-12-2020";"@mersede.1377.99"
"3763";"z_aryan_mehr";"19:45:38 20-12-2020";"@meri.mah.am_7"
"3764";"z_aryan_mehr";"19:45:43 20-12-2020";"@nora_1.5.6.8"
"3765";"z_aryan_mehr";"19:45:51 20-12-2020";"@nazanin_bala9"
"3766";"z_aryan_mehr";"19:46:02 20-12-2020";"@neda_niima"
"3767";"z_aryan_mehr";"19:46:25 20-12-2020";"@nazbanojan_70"
"3768";"robabehh.h";"19:46:36 20-12-2020";"مهربانیتون قابل فراموشی نیست مرسی به فکر مایین ما هم رعایت میکنیم"
"3769";"beuty.pink1";"19:46:53 20-12-2020";"مهربانیتون قابل فراموشی نیست مرسی به فکر مایین ما هم رعایت میکنیم"
"3770";"z_aryan_mehr";"19:47:06 20-12-2020";"@boshra_m1363"
"3771";"janan.shahrivar";"19:47:31 20-12-2020";"@zbanogol"
"3772";"janan.shahrivar";"19:47:33 20-12-2020";"@honey.092"
"3773";"janan.shahrivar";"19:47:42 20-12-2020";"@ssm.nouri"
"3774";"janan.shahrivar";"19:47:52 20-12-2020";"@im__yeganeh_"
"3775";"janan.shahrivar";"19:48:21 20-12-2020";"@golsa__.1370"
"3776";"janan.shahrivar";"19:48:45 20-12-2020";"@tahanoori30"
"3777";"janan.shahrivar";"19:49:00 20-12-2020";"@pesaram.taha"
"3778";"janan.shahrivar";"19:49:15 20-12-2020";"@orkideh14_"
"3779";"janan.shahrivar";"19:49:21 20-12-2020";"@mahbano100"
"3780";"janan.shahrivar";"19:49:24 20-12-2020";"@ssm.nouri"
"3781";"janan.shahrivar";"19:49:39 20-12-2020";"@mahoor._zn"
"3782";"janan.shahrivar";"19:49:47 20-12-2020";"@rozhokay"
"3783";"reyhaneh.voy";"19:50:09 20-12-2020";"خدا پشت پناهتون سلامت باشید"
"3784";"janan.shahrivar";"19:50:11 20-12-2020";"@bahrieh.noori"
"3785";"janan.shahrivar";"19:50:13 20-12-2020";"@bb_jjj"
"3786";"janan.shahrivar";"19:50:30 20-12-2020";"@sanam.salehi"
"3787";"sholllee";"19:50:31 20-12-2020";"پرستار ها فرشته هایی هستن از طرف خدا ❤️خدا قوت"
"3788";"janan.shahrivar";"19:50:32 20-12-2020";"@zsamiee20"
"3789";"janan.shahrivar";"19:50:37 20-12-2020";"@leila.b6288"
"3790";"janan.shahrivar";"19:51:04 20-12-2020";"@shina.bonoo"
"3791";"janan.shahrivar";"19:51:05 20-12-2020";"@eliii12377"
"3792";"termee.she";"19:51:31 20-12-2020";"فرشته های روی زمین روزتون مبارک💋"
"3793";"setarehaye.so";"19:52:14 20-12-2020";"اسطوره بودن کار ساده ای نیست دوستتون داریم تنتون سلامت"
"3794";"alahosseini_";"19:52:38 20-12-2020";"خدا قوت به کادر درمان❤️🌹"
"3795";"pino_cutt";"19:53:06 20-12-2020";"آرزو میکنم براشون کرونا زودتر تموم شه و برگردن‌پیش خونواده هاشون مول قدیما و عادی به زندگیشون ادامه بدهند،آمین❤️"
"3796";"pesare.aryaiee2";"19:54:47 20-12-2020";"روزتون مبارک فرشته های زمینی امیدوارم بتونیم یه روز زحماتتون رو جبران کنیم❤️❤️"
"3797";"mahsa.porall";"19:55:06 20-12-2020";"قلبی به وسعت دریا بهترین ارزوها برای شما 🌸🌸"
"3798";"ahoora.sar";"19:55:35 20-12-2020";"پرستار یعنی از خود گذشتگی ،پرستار یعنی فداکاری ...همیشه سلامت باشن"
"3799";"ebrahim_noorayi";"19:56:28 20-12-2020";"اجرتان باعمه سادات🌹🌹🌹🌹🌹🌹🙏🙏"
"3800";"sinaa.tina";"19:56:29 20-12-2020";"ما این روزا مدیون خوبی شماییم 🌼🍃"
"3801";"ketab.sh";"19:56:45 20-12-2020";"تشکر از زحمات بی دریغ و انسان دوستانه تون 👏ما به شما افتخار میکنیم"
"3802";"l.mehrsa1389";"20:06:28 20-12-2020";"واقعا شما فرشته اید بوالله من بودم کلا کار میبوسیدم میذاشتم کنار بخاطر عشق به کارتون تو این وضعیت با این لباسا هستید خدا قوت میگم بهتون"
"3803";"l.mehrsa1389";"20:06:33 20-12-2020";"@miss.hira.2020"
"3804";"l.mehrsa1389";"20:06:38 20-12-2020";"@shirzadi.hiva"
"3805";"fariba___dashti";"20:06:42 20-12-2020";"@zahra__bagheri__94"
"3806";"fariba___dashti";"20:06:45 20-12-2020";"@helmasadeghi96"
"3807";"fariba___dashti";"20:06:47 20-12-2020";"@j____sadeghi"
"3808";"fariba___dashti";"20:06:50 20-12-2020";"@mahdi.sadeghi63"
"3809";"fariba___dashti";"20:06:54 20-12-2020";"@mahdi.sadeghi63"
"3810";"fariba___dashti";"20:07:01 20-12-2020";"@misa.azba"
"3811";"fariba___dashti";"20:07:05 20-12-2020";"@leila.bagheri41"
"3812";"fariba___dashti";"20:07:08 20-12-2020";"@elaheh.bagheri74"
"3813";"fariba___dashti";"20:07:18 20-12-2020";"@__dashtiiii"
"3814";"fariba___dashti";"20:07:26 20-12-2020";"@daryaman__2019"
"3815";"fariba___dashti";"20:08:36 20-12-2020";"@miiss_serenay"
"3816";"fariba___dashti";"20:08:40 20-12-2020";"@m.vaghri48"
"3817";"fariba___dashti";"20:08:52 20-12-2020";"@vhddd6871"
"3818";"bagherfaraji4638";"20:09:08 20-12-2020";"کلید سلامت مردم روزتون مبارک"
"3819";"sp.sp7070";"20:13:28 20-12-2020";"@misssisi136055"
"3820";"sp.sp7070";"20:13:39 20-12-2020";"@miss.sisi20202 @miss.sisi20202"
"3821";"sp.sp7070";"20:13:41 20-12-2020";"@shirin_talkh1166"
"3822";"sp.sp7070";"20:13:44 20-12-2020";"@shirin_talkh1166"
"3823";"sp.sp7070";"20:13:47 20-12-2020";"@s_me_ney"
"3824";"sp.sp7070";"20:13:48 20-12-2020";"@m.s_girly80"
"3825";"sp.sp7070";"20:13:49 20-12-2020";"@sspid211"
"3826";"sp.sp7070";"20:13:51 20-12-2020";"@its.spidi"
"3827";"sp.sp7070";"20:13:53 20-12-2020";"@negaaaarn"
"3828";"sp.sp7070";"20:14:31 20-12-2020";"@mast @khalilaryan1394 an0957"
"3829";"sp.sp7070";"20:14:32 20-12-2020";"@khalil.arian1359"
"3830";"sp.sp7070";"20:14:33 20-12-2020";"@saman___1388"
"3831";"sp.sp7070";"20:14:35 20-12-2020";"@lili__banoam__96"
"3832";"sp.sp7070";"20:14:36 20-12-2020";"@l.mehrsa1389"
"3833";"sp.sp7070";"20:14:38 20-12-2020";"@goli_golbano"
"3834";"sp.sp7070";"20:14:39 20-12-2020";"@shirin___tallaa___"
"3835";"sp.sp7070";"20:14:40 20-12-2020";"@l.e.i.l.a.a___iiii"
"3836";"sp.sp7070";"20:14:42 20-12-2020";"@ashpazi_ba_mina_banoo"
"3837";"sp.sp7070";"20:15:16 20-12-2020";"@dorin @fereshteha___7 __gol"
"3838";"sp.sp7070";"20:15:17 20-12-2020";"@gh.b1355__"
"3839";"sp.sp7070";"20:15:18 20-12-2020";"@darya_m_00"
"3840";"sp.sp7070";"20:15:20 20-12-2020";"@rosha_____bano"
"3841";"sp.sp7070";"20:15:21 20-12-2020";"@shaghayegham_1398"
"3842";"sp.sp7070";"20:15:25 20-12-2020";"@she_hastam_"
"3843";"sp.sp7070";"20:15:26 20-12-2020";"@sarina_b_2020"
"3844";"sp.sp7070";"20:15:27 20-12-2020";"@little_hannaa"
"3845";"sp.sp7070";"20:16:30 20-12-2020";"@asema @prince_millanam ne_abi8"
"3846";"sp.sp7070";"20:16:31 20-12-2020";"@sama_shomali___"
"3847";"sp.sp7070";"20:16:32 20-12-2020";"@tak_mah_banoo"
"3848";"sp.sp7070";"20:16:34 20-12-2020";"@roshanaa___talla"
"3849";"sp.sp7070";"20:16:36 20-12-2020";"@miss_mah_roz"
"3850";"sp.sp7070";"20:16:37 20-12-2020";"@parichehr__7"
"3851";"sp.sp7070";"20:16:39 20-12-2020";"@rozmina___"
"3852";"sp.sp7070";"20:16:40 20-12-2020";"@nilo0._.97"
"3853";"amirhossein_nikkar";"20:18:35 20-12-2020";"قبلا سرباز به کسایی گفته میشد که برا مرد شدن میرفت برا دفاع از میهن ولی الان تمام پرستارا مانند سربازان مردانه در مقابل کرونا ایستاده اند❤️"
"3854";"navidpar1";"20:22:35 20-12-2020";"روزتون مبارک همکارای عزیزم💟"
"3855";"pesaram_tajesaram";"20:25:19 20-12-2020";"@ni.ebrahimi14 یلدا مبارک"
"3856";"pesaram_tajesaram";"20:25:34 20-12-2020";"@donia_arian یلدا مبارک"
"3857";"pesaram_tajesaram";"20:25:45 20-12-2020";"@ali.hda333 یلدا مبارک"
"3858";"pesaram_tajesaram";"20:25:58 20-12-2020";"@hossein.ar048 یلدا مبارک"
"3859";"pesaram_tajesaram";"20:26:04 20-12-2020";"@mojtaba.sport33یلدا مبارک"
"3860";"pesaram_tajesaram";"20:26:10 20-12-2020";"@elena_queen26 یلدا مبارک"
"3861";"pesaram_tajesaram";"20:26:18 20-12-2020";"@dian_shadow772یلدا مبارک"
"3862";"pesaram_tajesaram";"20:26:27 20-12-2020";"@paknaz.partov یلدا مبارک"
"3863";"pesaram_tajesaram";"20:26:34 20-12-2020";"@soha_rw20 یلدا مبارک"
"3864";"nafiseh_ardestani_";"20:26:36 20-12-2020";"روسفید ترین سفیدپوشان شهر یلدا مبارررک🌷🌷🌷"
"3865";"pesaram_tajesaram";"20:26:42 20-12-2020";"@miss_leili_dalilhosh یلدا مبارک"
"3866";"pesaram_tajesaram";"20:26:49 20-12-2020";"@yosra_ar777یلدا مبارک"
"3867";"pesaram_tajesaram";"20:26:58 20-12-2020";"@pesaram_tajesaram یلدا مبارک"
"3868";"alii.mo1";"20:27:08 20-12-2020";". تشکر از زحمات بی دریغ تون. خدا پشت و پناهتون...."
"3869";"pesaram_tajesaram";"20:27:14 20-12-2020";"@yeganeh.sirvaniیلدا مبارک"
"3870";"pesaram_tajesaram";"20:27:21 20-12-2020";"@m_chakavak787 یلدا مبارک"
"3871";"laleh_mnnn1";"20:27:23 20-12-2020";"بهترین روزا رو برای شما آرزو میکنیم تنتون سلامت"
"3872";"pesaram_tajesaram";"20:27:26 20-12-2020";"@delshad_a78 یلدا مبارک"
"3873";"mohseenn.bb";"20:27:42 20-12-2020";"تنتون سلامت و خسته نباشید بابت اینهمه زحمت 😘"
"3874";"lady___khordadyy";"20:28:12 20-12-2020";"@sayeh__mahh"
"3875";"lady___khordadyy";"20:28:14 20-12-2020";"@golii.hastaam"
"3876";"lady___khordadyy";"20:28:15 20-12-2020";"@rozitaa__28__rozii"
"3877";"lady___khordadyy";"20:28:18 20-12-2020";"@gitii__gitaa"
"3878";"pesaram_tajesaram";"20:28:30 20-12-2020";"@soh_eylmosa یلدا مبارک"
"3879";"pesaram_tajesaram";"20:28:31 20-12-2020";"@arezodalili96 یلدا مبارک"
"3880";"pesaram_tajesaram";"20:28:39 20-12-2020";"@baharsabz435 یلدا مبارک"
"3881";"pesaram_tajesaram";"20:28:54 20-12-2020";"@fatemeh_r114 یلدا مبارک"
"3882";"parinaz_rbn";"20:29:12 20-12-2020";" پرستار واژه ای که ایثار را معنا میکند ُو قهرمانیِ قصه های تلخ بیماران را نصیب خودمیکند.#روزپرستار"
"3883";"pesaram_tajesaram";"20:29:13 20-12-2020";"@hengameh.javid.h یلدا مبارک"
"3884";"pesaram_tajesaram";"20:29:22 20-12-2020";"@dorna_r_124 یلدا مبارک"
"3885";"khansary.gh";"20:29:49 20-12-2020";"الهی تنتون سالم و لبتون خندون و دلتون خوش باشه👌😍"
"3886";"pesaram_tajesaram";"20:29:49 20-12-2020";"@narges_yeganeh22 یلدا مبارک"
"3887";"pesaram_tajesaram";"20:29:54 20-12-2020";"@diiinaz_a @lady.sara یلدا مبارک"
"3888";"pesaram_tajesaram";"20:30:02 20-12-2020";"@yasna_m380 یلدا مبارک"
"3889";"pesaram_tajesaram";"20:30:10 20-12-2020";"@darya_1078یلدا مبارک"
"3890";"abi_lajavardi";"20:30:13 20-12-2020";"الهی تنتون سالم و لبتون خندون و دلتون خوش باشه👌😍"
"3891";"pesaram_tajesaram";"20:30:16 20-12-2020";"@ssara.jefri66یلدا مبارک"
"3892";"pesaram_tajesaram";"20:30:24 20-12-2020";"@nafasam.hodaa.59 یلدا مبارک"
"3893";"pesaram_tajesaram";"20:30:30 20-12-2020";"@niousha_ahmadi_20 یلدا مبارک"
"3894";"setayesh.11111";"20:30:34 20-12-2020";"الهی تنتون سالم و لبتون خندون و دلتون خوش باشه👌😍"
"3895";"pesaram_tajesaram";"20:30:37 20-12-2020";"@aliii.h.777 یلدا مبارک"
"3896";"pesaram_tajesaram";"20:30:44 20-12-2020";"@ali_arian2006یلدا مبارک"
"3897";"pesaram_tajesaram";"20:30:57 20-12-2020";"@h_r_y_2020 یلدا مبارک"
"3898";"pesaram_tajesaram";"20:31:07 20-12-2020";"@pesaram_hesam87 یلدا مبارک"
"3899";"pesaram_tajesaram";"20:31:16 20-12-2020";"@mahlin.m.9090 یلدا مبارک"
"3900";"pesaram_tajesaram";"20:31:23 20-12-2020";"@armiti_arian یلدا مبارک"
"3901";"pesaram_tajesaram";"20:31:30 20-12-2020";"@sara_soheyl_90 یلدا مبارک"
"3902";"pesaram_tajesaram";"20:31:36 20-12-2020";"@neda_niima یلدا مبارک"
"3903";"pesaram_tajesaram";"20:31:43 20-12-2020";"@homa_m1982 یلدا مبارک"
"3904";"pesaram_tajesaram";"20:31:49 20-12-2020";"@miss_dina_64 یلدا مبارک"
"3905";"pesaram_tajesaram";"20:31:58 20-12-2020";"@dorna_farvardini_h_90 یلدا مبارک"
"3906";"pesaram_tajesaram";"20:32:05 20-12-2020";"@hoda_araz_1986 یلدا مبارک"
"3907";"pesaram_tajesaram";"20:32:12 20-12-2020";"@boshra_m1363 یلدا مبارک"
"3908";"pesaram_tajesaram";"20:32:19 20-12-2020";"@elahe_zibayi_64 یلدا مبارک"
"3909";"pesaram_tajesaram";"20:32:25 20-12-2020";"@dokhtaram_dian_90 یلدا مبارک"
"3910";"m.rabieian";"20:32:40 20-12-2020";"پرستاری فقط یک هنر نیست بلکه قلب است. پرستاری فقط یک علم نیست، یک وجدان است .#روزپرستار"
"3911";"mahmoudpaaak";"20:32:59 20-12-2020";"❤️"
"3912";"mana.moo1";"20:34:32 20-12-2020";"کادر درمان ممنون که انقدر مراقب همه بودین"
"3913";"sana_mm75";"20:35:02 20-12-2020";"روز پرستار بر سفید پوشان دل پاک مبارک🎊"
"3914";"ziba_aay";"20:35:18 20-12-2020";"بهترین روزا رو برای شما آرزو میکنیم تنتون سلامت"
"3915";"baran.baharia";"20:35:38 20-12-2020";"قهرمان مدافع سلامت مرسی ❤️👑👑👑"
"3916";"pooraan.mo";"20:35:52 20-12-2020";"تنتون سلامت و امضای خدا پای آرزوهاتان ❤️"
"3917";"s_me_ney";"20:36:08 20-12-2020";"@ladynazam67"
"3918";"s_me_ney";"20:36:11 20-12-2020";"@baroon_bahariii"
"3919";"s_me_ney";"20:36:28 20-12-2020";"@zohre.z47"
"3920";"s_me_ney";"20:36:31 20-12-2020";"@enjoy.second.life"
"3921";"s_me_ney";"20:36:33 20-12-2020";"@miss_khoshgele24"
"3922";"s_me_ney";"20:36:34 20-12-2020";"@miss_spring100100"
"3923";"s_me_ney";"20:36:43 20-12-2020";"@bahari_miss67"
"3924";"s_me_ney";"20:36:46 20-12-2020";"@mehr_o_mah12"
"3925";"s_me_ney";"20:37:22 20-12-2020";"@bahari_miss67"
"3926";"s_me_ney";"20:37:25 20-12-2020";"@__bahar68"
"3927";"s_me_ney";"20:37:29 20-12-2020";"@s.sadat387"
"3928";"s_me_ney";"20:37:35 20-12-2020";"@7070_maaaah"
"3929";"s_me_ney";"20:38:43 20-12-2020";"@s.sadat387"
"3930";"s_me_ney";"20:38:44 20-12-2020";"@shab_gard_m43"
"3931";"s_me_ney";"20:38:45 20-12-2020";"@7070_maaaah"
"3932";"s_me_ney";"20:38:46 20-12-2020";"@artii__janii"
"3933";"s_me_ney";"20:38:47 20-12-2020";"@its.matii99"
"3934";"s_me_ney";"20:38:48 20-12-2020";"@sp.sp7070"
"3935";"sedighe.jorfi";"20:38:57 20-12-2020";"پرستار، فرشته نجات بیمار"
"3936";"mohsen_zendehdel";"20:40:59 20-12-2020";"@pazzo__z مرسی متشکر ،یلدات مبارک"
"3937";"ma.soud8018";"20:41:13 20-12-2020";"خدا قوت مدافعان سلامت"
"3938";"donyayema.2ta";"20:41:38 20-12-2020";"پرستار جلوه ای از فرشته بر روی زمین است ❤️"
"3939";"patriot1988";"20:41:48 20-12-2020";"اینکه از همسر و فرزندان و سلامتی‌تون گذشتید و در سخت‌ترین شرایط در کنار بیماران ما بودید از همتون سپاسگزاریم 🙏 روزتون مبارک"
"3940";"banoyeee.eshgh";"20:41:51 20-12-2020";"پرستارها قهرمان زندگی ما هستن"
"3941";"azerakhshsh.moo";"20:42:08 20-12-2020";"پرستار جلوه ای از فرشته بر روی زمین است"
"3942";"ali.hass7";"20:42:37 20-12-2020";"قهرمان مدافع سلامت دمتون گرم‌❤️👑"
"3943";"soni.ii.mi";"20:43:05 20-12-2020";"خدا حفظتون کنه خیلی خوبین 🙌 تنتون سلامت"
"3944";"s_me_ney";"20:43:11 20-12-2020";"@lili__banoam__96"
"3945";"s_me_ney";"20:43:13 20-12-2020";"@l.mehrsa1389"
"3946";"s_me_ney";"20:43:15 20-12-2020";"@goli_golbano"
"3947";"s_me_ney";"20:43:20 20-12-2020";"@shirin___tallaa___"
"3948";"simaa.mz1";"20:43:22 20-12-2020";"بی منت کار می کنند الهی خدا بهشون تن سلامت بده🙏🏻"
"3949";"s_me_ney";"20:43:24 20-12-2020";"@l.e.i.l.a.a___iiii"
"3950";"s_me_ney";"20:43:25 20-12-2020";"@ashpazi_ba_mina_banoo"
"3951";"s_me_ney";"20:43:27 20-12-2020";"@lia_shahhh"
"3952";"s_me_ney";"20:43:29 20-12-2020";"@dorin__gol"
"3953";"s_me_ney";"20:43:31 20-12-2020";"@ehsase_jan_"
"3954";"s_me_ney";"20:44:20 20-12-2020";"@shaghayegham_1398"
"3955";"s_me_ney";"20:44:22 20-12-2020";"@she_hastam_"
"3956";"s_me_ney";"20:44:24 20-12-2020";"@sarina_b_2020"
"3957";"s_me_ney";"20:44:25 20-12-2020";"@little_hannaa"
"3958";"s_me_ney";"20:44:26 20-12-2020";"@asemane_abi8"
"3959";"s_me_ney";"20:44:28 20-12-2020";"@elisa_b_2019"
"3960";"s_me_ney";"20:44:30 20-12-2020";"@green__eyes__girl__"
"3961";"s_me_ney";"20:44:32 20-12-2020";"@lilian_babaii"
"3962";"s_me_ney";"20:44:35 20-12-2020";"@prince_millanam"
"3963";"akbar.tak1";"20:44:45 20-12-2020";"الهی تنتون سالم و لبتون خندون و دلتون خوش باشه"
"3964";"s_me_ney";"20:45:13 20-12-2020";"@tak_mah @mahak_a_m _banoo"
"3965";"s_me_ney";"20:45:17 20-12-2020";"@dora_dani97"
"3966";"s_me_ney";"20:45:18 20-12-2020";"@banoye_abha_"
"3967";"s_me_ney";"20:45:19 20-12-2020";"@jani.mani__"
"3968";"s_me_ney";"20:45:22 20-12-2020";"@janam_nafasam"
"3969";"s_me_ney";"20:45:23 20-12-2020";"@she_mehrsam_343"
"3970";"s_me_ney";"20:45:24 20-12-2020";"@anahita.mehr.88"
"3971";"zah.raaa.m";"20:45:46 20-12-2020";"پرستار یعنی گذشت وفداکاری مرسی که مراقبمون بودین"
"3972";"mehran___naderi";"20:46:12 20-12-2020";"بعضی کارها رو فقط خدا می‌تونه جبران کنه.مثل فداکاری و ایثار شما رو.زنده باشین و سلامت🌹"
"3973";"hoseinamani2638";"20:48:47 20-12-2020";"سلام ای فرشته های زمینی خدا پشت و پناهتون باشه ملت فهیم ایران قدر دان زحمات شما هستند و تاریخ ایثار و فداکاری شما فرشتگان سپید بال رو هرگز فراموش نخواهد کرد"
"3974";"taha_._soleymani";"20:53:14 20-12-2020";"@saeideh_13_68 سپاس مدافع سلامت"
"3975";"taha_._soleymani";"20:53:16 20-12-2020";"@mn819595 سپاس مدافع سلامت"
"3976";"l.mehrsa1389";"20:54:25 20-12-2020";"@hiradhirbod96"
"3977";"l.mehrsa1389";"20:54:31 20-12-2020";"@havin3093"
"3978";"mr.ms.soleymani.94";"20:54:39 20-12-2020";"سپاس مدافع سلامت @mr.ms.soleymani.94"
"3979";"l.mehrsa1389";"20:54:39 20-12-2020";"@nivad444"
"3980";"mr.ms.soleymani.94";"20:54:40 20-12-2020";"@zohreh_kh4747 سپاس مدافع سلامت"
"3981";"mr.ms.soleymani.94";"20:54:42 20-12-2020";"@javads132 سپاس مدافع سلامت"
"3982";"mr.ms.soleymani.94";"20:54:43 20-12-2020";"@el.mi.ra.77 سپاس مدافع سلامت"
"3983";"mr.ms.soleymani.94";"20:54:44 20-12-2020";"@soleymani.mr_ سپاس مدافع سلامت"
"3984";"mr.ms.soleymani.94";"20:54:46 20-12-2020";"@mahdisssam3 سپاس مدافع سلامت"
"3985";"glmhsynbrnyy";"20:54:51 20-12-2020";"آن پرستار که صد قافله دل همره اوست هرکجا هست خدایا تو نگهدارش باش"
"3986";"jahanimaryan";"20:54:56 20-12-2020";"پرستاری عشق است وبس❤️"
"3987";"mr.ms.soleymani.94";"20:55:43 20-12-2020";"@mahnaz_z_m2 سپاس مدافع سلامت"
"3988";"mr.ms.soleymani.94";"20:55:44 20-12-2020";"@mersana.sdght سپاس مدافع سلامت"
"3989";"mr.ms.soleymani.94";"20:55:45 20-12-2020";"@j_3oleimni سپاس مدافع سلامت"
"3990";"mr.ms.soleymani.94";"20:55:46 20-12-2020";"@mah.mah136868 سپاس مدافع سلامت"
"3991";"mr.ms.soleymani.94";"20:55:47 20-12-2020";"@fando0ogh.94 سپاس مدافع سلامت"
"3992";"mr.ms.soleymani.94";"20:55:48 20-12-2020";"@beauty_sm388 سپاس مدافع سلامت"
"3993";"l.mehrsa1389";"20:55:48 20-12-2020";"@sondoss.nouri"
"3994";"mr.ms.soleymani.94";"20:55:49 20-12-2020";"@s.has.me سپاس مدافع سلامت"
"3995";"mr.ms.soleymani.94";"20:55:50 20-12-2020";"@donyaye.rangi9 سپاس مدافع سلامت"
"3996";"mr.ms.soleymani.94";"20:55:51 20-12-2020";"@sisimisi30 سپاس مدافع سلامت"
"3997";"mr.ms.soleymani.94";"20:55:52 20-12-2020";"@nazgolee_zibaa سپاس مدافع سلامت"
"3998";"l.mehrsa1389";"20:55:54 20-12-2020";"@orkideh14_"
"3999";"l.mehrsa1389";"20:55:57 20-12-2020";"@oranos4040"
"4000";"l.mehrsa1389";"20:56:01 20-12-2020";"@kamandd8"
"4001";"l.mehrsa1389";"20:56:05 20-12-2020";"@mrs_mr.2_noori"
"4002";"l.mehrsa1389";"20:56:09 20-12-2020";"@nouri_f_h"
"4003";"l.mehrsa1389";"20:56:15 20-12-2020";"@z.nouri.5962"
"4004";"l.mehrsa1389";"20:56:17 20-12-2020";"@ghando0asal.222"
"4005";"l.mehrsa1389";"20:56:22 20-12-2020";"@rokhafroz2020"
"4006";"l.mehrsa1389";"20:56:28 20-12-2020";"@delnavazan_11"
"4007";"l.mehrsa1389";"20:56:32 20-12-2020";"‏@arr__sam.222"
"4008";"mr.ms.soleymani.94";"20:56:34 20-12-2020";"@akhordadii6060 سپاس مدافع سلامت"
"4009";"mr.ms.soleymani.94";"20:56:35 20-12-2020";"@mahsawww67 سپاس مدافع سلامت"
"4010";"mr.ms.soleymani.94";"20:56:37 20-12-2020";"@soleymani.mr_ سپاس مدافع سلامت"
"4011";"mr.ms.soleymani.94";"20:56:38 20-12-2020";"@dokhtaram.delara سپاس مدافع سلامت"
"4012";"mr.ms.soleymani.94";"20:56:39 20-12-2020";"@mahdisssam3 سپاس مدافع سلامت"
"4013";"mr.ms.soleymani.94";"20:56:40 20-12-2020";"@pesaroone55 سپاس مدافع سلامت"
"4014";"pazzo__z";"20:56:40 20-12-2020";"@mohsen_zendehdel ممنون،یلدای شما هم مبارک💜"
"4015";"mr.ms.soleymani.94";"20:56:41 20-12-2020";"@sa_je_de_m سپاس مدافع سلامت"
"4016";"mr.ms.soleymani.94";"20:56:44 20-12-2020";"@sungirl.sed سپاس مدافع سلامت"
"4017";"bornozahra";"21:00:00 20-12-2020";"آن پرستار که صد قافله دل هم راه اوست هرکجا هست خدایا تو نگهدارش باش"
"4018";"nora_1.5.6.8";"21:05:25 20-12-2020";"@elahe.n.38"
"4019";"nora_1.5.6.8";"21:05:36 20-12-2020";"@elin_6889"
"4020";"nora_1.5.6.8";"21:05:42 20-12-2020";"@eshgh.egool"
"4021";"nora_1.5.6.8";"21:05:51 20-12-2020";"@elahe.yeganeh91"
"4022";"nora_1.5.6.8";"21:06:01 20-12-2020";"@eli.eli.ramoz91"
"4023";"delnaz.bano21";"21:06:18 20-12-2020";"نام پرستاران برای همیشه با عنوان فرشته در ذهن ما حک خواهد شد"
"4024";"nora_1.5.6.8";"21:06:23 20-12-2020";"@elahh_aseman"
